timestamp,gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z,conf_gyro,conf_acc
1669243049.4706,-0.0188496,-0.0198095,0.0514872,1.1040001,-0.066,9.7300005,0.9817455866740088,0.9796591203518098
1669243049.4806,-0.0174533,-0.0171042,0.0519235,1.1500001,0.164,9.8400002,0.9836869678986332,0.9583339866001683
1669243049.4906,-0.0229511,-0.0136136,0.0512254,1.258,0.098,10.0140009,0.9941736309923065,0.964567344394613
1669243049.5006,-0.0216421,-0.0127409,0.0523599,1.314,0.146,10.1940002,0.9953392608472563,0.9534128637185684
1669243049.5106,-0.0172788,-0.0087266,0.0526217,1.1900001,-0.114,10.2220001,0.9638792715662368,0.9790029290775605
1669243049.5206,-0.014748,-0.0075049,0.0521853,1.1160001,0.102,9.9800005,0.9813565983222614,0.9461950713770944
1669243049.5306,-0.0179769,-0.0028798,0.0538434,0.942,-0.03,9.9920006,0.99883437014505,0.9616147297199151
1669243049.5406,-0.0213803,-0.0040143,0.0527962,1.1140001,0.078,9.8480005,0.9844640544685997,0.9875329891398016
1669243049.5506,-0.0231256,-0.001309,0.0520108,1.23,0.07,9.7960005,0.9922318047009179,0.990813797875394
1669243049.5606,-0.0245219,0.0001745,0.0548033,1.156,0.076,10.2880001,0.9864063258267524,0.9304472681852651
1669243049.571,-0.0227765,0.0059341,0.0554142,0.936,0.226,10.3440008,0.9794152170976369,0.99770356019559
1669243049.5807,-0.0247837,0.0051487,0.0548906,1.2,0.164,10.184,0.9968925438536616,0.9931104673352681
1669243049.5906,-0.0233001,0.0057596,0.0553269,1.342,0.164,9.8080006,0.9980577286418475,0.961614828143685
1669243049.6006,-0.0266163,0.0013963,0.0548906,1.396,0.184,9.7620001,0.9933978796226318,0.9954069727555246
1669243049.6106,-0.0259181,-0.0030543,0.0575959,1.33,0.262,9.8040009,0.9836878580321612,0.9911417294729024
1669243049.6207,-0.0246964,-0.0030543,0.0565487,0.802,0.19,9.7060003,0.9899018801913101,0.8855002492023005
1669243049.6306,-0.0241728,-0.0086394,0.0575959,1.0660001,0.122,10.1500006,0.9728122065867407,0.8950145797719544
1669243049.6407,-0.0236492,-0.0038397,0.0584685,1.036,0.228,10.2280006,0.9801914135340756,0.9747379154504014
1669243049.6506,-0.0244346,-0.0089884,0.0589921,1.4000001,0.134,10.2160006,0.9712589235803355,0.9576777625179956
1669243049.6606,-0.0233001,-0.0074176,0.059603,1.228,0.046,10.1000004,0.9906785216945128,0.9383210549534483
1669243049.6707,-0.0269653,-0.0107338,0.0590794,0.9680001,0.27,10.1900005,0.9712584785135716,0.9911418278966723
1669243049.6807,-0.0257436,-0.0126536,0.060912,1.1880001,0.29,10.4200001,0.9887366954031241,0.9229014458225134
1669243049.6906,-0.0236492,-0.0088139,0.0616974,1.296,0.342,9.9980001,0.977084847521265,0.9570216040516697
1669243049.7006,-0.0195477,-0.0136136,0.0616101,1.268,0.198,9.96,0.9972810871386448,0.9655516641139106
1669243049.7106,-0.0204204,-0.0140499,0.0616101,1.1620001,0.324,10.3060007,0.9941740760590705,0.9399613690994555
1669243049.7206,-0.0218166,-0.0154462,0.0638791,0.9120001,0.138,10.2240009,0.9774729457394844,0.9150275114186748
1669243049.7306,-0.0235619,-0.0177151,0.0632682,1.0700001,0.262,10.2860003,0.9848530428203471,0.9435704703197131
1669243049.7407,-0.0243473,-0.0153589,0.0644899,1.3160001,0.308,10.0940008,0.9984462719268308,0.9835959563220356
1669243049.7506,-0.0275762,-0.0198095,0.0634427,1.166,0.33,10.1260004,0.9704818370103688,0.984252114788362
1669243049.7606,-0.0247837,-0.0206822,0.0637918,1.148,0.164,10.4260006,0.9930093363376485,0.9809713716686159
1669243049.7707,-0.0227765,-0.0164061,0.0663225,1.024,0.272,10.2480001,0.9832984246136499,0.968176232363369
1669243049.7806,-0.029147,-0.0150971,0.0666716,1.192,0.394,10.0620003,0.9759192176663152,0.9829398470675944
1669243049.7908,-0.0313287,-0.0123046,0.0657989,1.2260001,0.422,10.1580009,0.9933974345558678,0.974081625752382
1669243049.8007,-0.0281871,-0.0112574,0.0681551,1.296,0.328,10.0840006,0.9918437064826986,0.9839240519591607
1669243049.8107,-0.0260927,-0.0119555,0.0672824,1.0420001,0.356,10.2740002,0.9899014351245462,0.9940945245911789
1669243049.8206,-0.0244346,-0.0123918,0.0667588,1.102,0.298,10.5480003,0.9922318047009178,0.9547250658234893
1669243049.8306,-0.0255691,-0.0156207,0.0694641,1.1720001,0.33,10.2320004,0.9685395656522163,0.9648955548594693
1669243049.8407,-0.0229511,-0.0172788,0.0668461,1.2180001,0.298,10.3120003,0.9840759562503806,0.9845802924452952
1669243049.8507,-0.0203331,-0.0176278,0.0692896,1.2060001,0.294,10.500001,0.9992233584967974,0.9717850711202399
1669243049.8606,-0.0184132,-0.0169297,0.069115,0.904,0.472,10.0360003,0.9875710655481742,0.903544574218349
1669243049.8707,-0.0213803,-0.0223402,0.0699004,1.098,0.322,10.2120008,0.9592185324134931,0.9639112023322481
1669243049.8807,-0.0272271,-0.0233001,0.0694641,1.222,0.386,10.276,0.9716474668653189,0.9586621478531399
1669243049.8906,-0.0262672,-0.0258309,0.070075,1.3000001,0.43,10.4020004,0.9902895333427654,0.9593180930679647
1669243049.9006,-0.0203331,-0.0261799,0.0712094,1.1440001,0.436,10.3820009,0.9801914135340755,0.9721133472009428
1669243049.9106,-0.0164934,-0.0284489,0.0716458,1.0380001,0.444,9.8900003,0.994951607695801,0.9032165277931095
1669243049.9206,-0.0142244,-0.0301942,0.0712094,1.23,0.39,9.5900002,0.9957269139987117,0.9734255493058637
1669243049.9306,-0.0132645,-0.0326377,0.0719948,1.108,0.312,9.75,0.9899014351245461,0.9934383825288143
1669243049.9406,-0.0176278,-0.0372628,0.0731293,1.256,0.338,10.2660007,0.9549463365457328,0.8868125497309917
1669243049.9506,-0.0175406,-0.0335976,0.073042,1.118,0.406,10.1420002,0.9829107714621946,0.968176232363369
1669243049.9607,-0.0145735,-0.0336849,0.0727802,0.904,0.44,10.0480003,0.9860177825417691,0.955053161460614
1669243049.9706,-0.0112574,-0.0321141,0.0747874,1.146,0.382,10.4820004,0.987183412396719,0.8986235005486335
1669243049.9807,-0.0112574,-0.0254818,0.0744383,1.314,0.394,10.3200006,0.9689281089371996,0.9970472540936087
1669243049.9907,-0.0150098,-0.0258309,0.0746128,1.348,0.5560001,10.1000004,0.980968945170806,0.9960630327980808
1669243050.0007,-0.0129154,-0.0201586,0.0770563,0.8940001,0.324,10.0500002,0.9763082060180623,0.8792668093880478
1669243050.0106,-0.0106465,-0.0168424,0.0774926,0.9720001,0.418,10.2060003,0.9770844024545011,0.9461949893572863
1669243050.0206,-0.0068941,-0.0068068,0.0760091,0.964,0.49,9.9620008,0.9320316291337619,0.9704729346311659
1669243050.0306,-0.0033161,-0.0027053,0.0773181,1.1800001,0.406,9.8800001,0.9716470217985548,0.991798117594692
1669243050.0406,0.0010472,0.0027925,0.0794997,1.33,0.33,9.9100008,0.999999554933236,0.9829397814517475
1669243050.0506,-0.0005236,0.0047124,0.0779289,1.12,0.384,9.6600008,0.9992233584967973,0.9333999156678863
1669243050.0607,-0.0021817,0.0036652,0.079587,0.9860001,0.408,9.7720003,0.9899014351245461,0.9996719863826836
1669243050.0706,-0.0044506,0.0080285,0.0777544,1.0580001,0.436,9.8000002,0.9786385755944343,0.9790029454815218
1669243050.0806,-0.0008727,0.009512,0.0778417,1.23,0.53,9.71,0.991067064979496,0.9711290766935302
1669243050.0906,0.0077667,0.0116937,0.0804597,1.2160001,0.476,9.3440008,0.9479552278166172,0.9288069540392574
1669243050.1007,0.009163,0.013439,0.0813323,1.1040001,0.564,9.2260008,0.9821341299589921,0.9767063744454184
1669243050.1106,0.0011345,0.0137008,0.0800233,0.8800001,0.432,9.6940002,0.9596070756984765,0.9816276613666352
1669243050.1206,0.0015708,0.0106465,0.0799361,1.184,0.39,10.1020002,0.9879600538999216,0.8900934732943159
1669243050.1306,0.0034034,0.0120428,0.0794997,1.3800001,0.486,9.7020006,0.9875715106149383,0.9822838034289995
1669243050.1407,0.0020071,0.0127409,0.0789761,1.2320001,0.578,9.4840002,0.9945621742772897,0.955053079440806
1669243050.1506,0.0046251,0.0102974,0.0797615,1.0040001,0.56,9.4660006,0.9957278041322396,0.9566936068383143
1669243050.1608,0.0067195,0.0061087,0.079587,1.1440001,0.482,9.3060007,0.9899023252580741,0.983924133978969
1669243050.1707,0.002618,0.0054978,0.0799361,1.1440001,0.578,9.1440001,0.9805804018858227,0.9891732868818467
1669243050.1807,0.0024435,0.0027053,0.0804597,1.2980001,0.516,9.3440008,0.9891252386881075,0.9521003171304525
1669243050.1906,0.0,0.0040143,0.0811578,1.0320001,0.666,9.2700005,0.9980577286418475,0.9688324236376186
1669243050.2007,-0.0045379,-0.0047124,0.0825541,0.874,0.532,9.3740005,0.9704818370103688,0.969160535678705
1669243050.2107,-0.0066323,-0.003927,0.0801979,1.268,0.6760001,9.6240005,0.9953392608472563,0.8707367657297684
1669243050.2206,-0.0023562,-0.0042761,0.0804597,1.2820001,0.518,9.5,0.9836874129653972,0.9560373007363335
1669243050.2306,-0.0014835,-0.0123046,0.0815941,1.312,0.484,9.6000004,0.9631030751297981,0.9842521475962852
1669243050.2406,0.0028798,-0.0137008,0.0813323,0.946,0.448,9.5680008,0.9887366954031243,0.9288068720194492
1669243050.2506,0.0056723,-0.0149226,0.080896,1.0400001,0.752,9.9700003,0.9840755111836166,0.8687683723505978
1669243050.2606,0.0064577,-0.0136136,0.0819432,1.0420001,0.64,9.9880009,0.9976696304236282,0.984908453698266
1669243050.2706,0.0061959,-0.0179769,0.0820305,1.3560001,0.61,9.8060007,0.9813570433890254,0.9832679919166039
1669243050.2807,0.0073304,-0.0214675,0.0836885,1.302,0.48,9.9540005,0.9720360101503022,0.9940945245911786
1669243050.2906,0.0061959,-0.0201586,0.0827286,0.844,0.54,9.8720007,0.9848530428203471,0.9212610168487742
1669243050.3007,0.007854,-0.0245219,0.0832522,0.974,0.494,10.2620001,0.9708703802953522,0.9222453201641101
1669243050.3106,0.0101229,-0.0260927,0.0828159,1.1520001,0.58,9.7140007,0.9848525977535831,0.9534128637185684
1669243050.3206,0.0092502,-0.0322013,0.0813323,1.3340001,0.6620001,9.75,0.9832997598139419,0.9507882134493019
1669243050.3307,0.0030543,-0.0301942,0.0823795,1.0940001,0.508,9.9040003,0.968151912500761,0.9606305248283488
1669243050.3407,0.0006981,-0.0353429,0.0831649,1.046,0.6760001,10.1200008,0.9840759562503805,0.9448826068087871
1669243050.3506,0.0016581,-0.0390954,0.0850848,1.1340001,0.59,10.3080006,0.9704813919436048,0.968832505657427
1669243050.3607,-0.0020071,-0.0382227,0.0824668,1.3100001,0.748,10.0980005,0.986017337475005,0.9796591039478483
1669243050.3707,0.0027925,-0.0366519,0.0846485,1.1500001,0.574,10.1880007,0.9937855327740871,0.9599743663620226
1669243050.3807,0.0098611,-0.0374373,0.0850848,0.92,0.46,10.5760002,0.9631026300630341,0.9927823552941811
1669243050.3907,0.0061959,-0.038659,0.0844739,1.1440001,0.666,10.4520006,0.9864058807599883,0.9498037953062342
1669243050.4007,0.005236,-0.035692,0.084823,1.0,0.624,10.2840004,0.9840764013171446,0.9419299265182426
1669243050.4107,0.0063705,-0.0385718,0.0849103,1.314,0.652,10.7220001,0.9817451416072448,0.8720491482782676
1669243050.4207,0.0066323,-0.0299324,0.0856084,1.064,0.6620001,10.4440002,0.9658210978576254,0.9150275114186748
1669243050.4306,0.0037525,-0.030456,0.0847357,0.9480001,0.65,10.1020002,0.9856292392567857,0.9229013802066666
1669243050.4406,0.0037525,-0.0272271,0.0863938,1.25,0.618,10.592001,0.9930088912708845,0.8753297765702823
1669243050.4507,0.0041888,-0.0190241,0.0849103,1.1900001,0.674,10.1540003,0.9588304341952737,0.9274943910471802
1669243050.4606,0.0043633,-0.0234747,0.0846485,1.2360001,0.576,10.1060009,0.9805804018858227,0.9835961367656139
1669243050.4707,0.003927,-0.0163188,0.0843867,1.056,0.588,10.5420008,0.9650444563544226,0.956037415564065
1669243050.4807,0.0063705,-0.0097738,0.0856084,0.932,0.744,10.3140001,0.987182967329955,0.9678481203222824
1669243050.4907,0.0048869,-0.007854,0.0865683,1.1780001,0.65,10.0480003,0.9891247936213435,0.9812995329215872
1669243050.5006,0.0043633,-0.0022689,0.0869174,1.222,0.688,9.6680002,0.97436593465991,0.9511161614507715
1669243050.5106,0.0008727,-0.0018326,0.0865683,1.108,0.686,10.0340004,0.980968945170806,0.9589900630466864
1669243050.5207,0.0013963,0.001309,0.0869174,1.044,0.48,10.9860001,0.9984462719268308,0.8881250307032608
1669243050.5307,0.0053233,0.0062832,0.0867429,1.0140001,0.682,10.3440008,0.9611603587048816,0.9229015114383596
1669243050.5406,0.0002618,0.008203,0.0856084,1.286,0.906,9.7860003,0.980968055037278,0.9898294453481734
1669243050.5507,-0.0034907,0.0143117,0.0877901,1.258,0.9,9.6000004,0.9487314242530559,0.9639113007560184
1669243050.5607,0.0102102,0.0132645,0.0883137,1.1580001,0.638,9.8160009,0.9724241083685214,0.9760503144028623
1669243050.5706,0.0169297,0.0137881,0.0882264,1.028,0.674,9.9360008,0.968151912500761,0.9957350027768028
1669243050.5806,0.014399,0.0116064,0.0869174,0.994,0.67,9.7320004,0.973200749871724,0.9603023471714156
1669243050.5907,0.0081158,0.0120428,0.0879646,1.1220001,0.762,9.6940002,0.9786385755944342,0.9701448061861178
1669243050.6007,0.0019199,0.0101229,0.0862193,1.0880001,0.768,9.7160006,0.9561115213339186,0.9990158279163571
1669243050.6106,-0.0007854,0.0077667,0.0877901,1.1720001,0.646,9.8480005,0.9914551631977152,0.9845802924452947
1669243050.6207,-0.0022689,0.0092502,0.0870047,1.0400001,0.6580001,9.5280008,0.9902904234762934,0.9278226343199598
1669243050.6307,-8.73e-05,0.0075049,0.0866556,1.192,0.9160001,9.1200008,0.980968945170806,0.9996719371707986
1669243050.6407,-0.0004363,0.0074176,0.0871792,0.946,0.734,9.1280003,0.9965048907022063,0.9311032626119745
1669243050.6506,0.0011345,0.0076794,0.0857829,1.1040001,0.686,9.6480007,0.9980581737086115,0.8966549595338082
1669243050.6607,0.0057596,0.0089012,0.0853466,1.0320001,0.594,9.9720001,0.9759192176663152,0.9737537597707202
1669243050.6707,0.0006109,0.0082903,0.0864811,1.1340001,0.688,9.6640005,0.9794152170976369,0.9816276285587117
1669243050.6807,-0.0031416,0.0034907,0.0879646,1.0700001,0.766,9.2080002,0.9965044456354423,0.9274944402590651
1669243050.6906,-0.0034907,-0.0021817,0.0882264,0.9860001,0.724,9.6780005,0.9968929889204255,0.9435703226840582
1669243050.7007,-0.0013963,-0.0031416,0.0871792,1.0120001,0.752,10.0180006,0.9902899784095294,0.9353683746629031
1669243050.7107,0.0029671,-0.0031416,0.0856957,0.89,0.568,9.8520002,0.9996114567150167,0.922573218953695
1669243050.7208,-0.0004363,-0.0093375,0.0850848,1.0600001,0.708,9.658,0.9864067708935164,0.9809714208805008
1669243050.7306,-0.0027925,-0.0080285,0.0849103,1.0480001,0.8060001,9.7080002,0.996115902350459,0.9776905629330226
1669243050.7407,-0.0032289,-0.0064577,0.0859575,1.0660001,1.0020001,9.4140005,0.9996119017817808,0.9868768798853601
1669243050.7507,0.0043633,-0.0072431,0.0877901,0.882,0.79,9.4060001,0.983299314747178,0.9337278964772795
1669243050.7606,0.0055851,-0.0123046,0.0885755,0.956,0.786,9.7540007,0.9685395656522163,0.9314313418451378
1669243050.7707,0.0050615,-0.0150971,0.0882264,1.01,0.478,9.6420002,0.9914556082644794,0.9399614183113404
1669243050.7807,0.0066323,-0.0193732,0.0862193,0.92,0.666,9.8100004,0.9829103263954306,0.9563654291813815
1669243050.7907,0.003927,-0.0223402,0.0876155,1.0200001,0.6760001,10.1980009,0.9926212381194293,0.9183081561146511
1669243050.8007,-0.0009599,-0.0269653,0.087441,0.844,0.716,9.8320007,0.9933974345558678,0.9176520468602098
1669243050.8106,-0.0019199,-0.0307178,0.0869174,0.9160001,0.876,9.9380007,0.9813565983222614,0.9445545931914711
1669243050.8206,-0.0018326,-0.0300197,0.0880519,1.008,0.804,10.2460003,0.9984462719268308,0.9461950877810562
1669243050.8306,8.73e-05,-0.0281871,0.0877901,0.7600001,0.832,10.1140003,0.9829107714621945,0.9422580713672524
1669243050.8407,0.0049742,-0.0320268,0.0906698,1.0220001,0.8,10.2740002,0.9483442161683645,0.9360245659371531
1669243050.8506,0.0077667,-0.0271399,0.0885755,0.8980001,0.788,10.1660004,0.9813574884557895,0.9599743663620224
1669243050.8606,0.0075049,-0.0272271,0.0884882,0.9300001,0.684,10.3620005,0.99883437014505,0.9796590711399246
1669243050.8707,0.0046251,-0.0289725,0.0885755,0.918,0.744,10.2560005,0.9953397059140204,0.990485685834308
1669243050.8807,0.0044506,-0.0329867,0.0892736,0.8980001,0.634,10.1240005,0.9798037603826203,0.9570216368595923
1669243050.8906,0.0010472,-0.0354302,0.0883137,1.0420001,0.688,10.6600008,0.9914556082644793,0.8795948722172491
1669243050.9006,0.0024435,-0.0333358,0.0870919,0.7180001,0.636,10.4960003,0.9914551631977153,0.911418525026149
1669243050.9107,0.0016581,-0.03831,0.087441,0.724,0.848,10.2480001,0.9798033153158562,0.9950787622906683
1669243050.9207,0.0003491,-0.0371755,0.0876155,0.942,0.754,10.6300001,0.9899014351245461,0.9169959540097306
1669243050.9306,0.0031416,-0.0342957,0.0880519,1.044,0.7040001,10.4800005,0.9984462719268308,0.9839241995948153
1669243050.9407,0.0101229,-0.0327249,0.0885755,0.878,0.71,10.5120001,0.9735892931567073,0.9790028470577519
1669243050.9507,0.0123918,-0.0315032,0.0902335,0.7360001,0.748,10.4980001,0.9879600538999218,0.9806433416473376
1669243050.9607,0.0115192,-0.0275762,0.0893609,0.8,0.6620001,10.4240007,0.9747549230116573,0.9842522952319404
1669243050.9706,0.0095993,-0.0257436,0.0883137,1.12,0.708,10.5460005,0.9786381305276702,0.9199487163200837
1669243050.9806,0.0089012,-0.0246091,0.0892736,0.816,0.66,10.5900002,0.996115902350459,0.9494757488809946
1669243050.9907,0.0087266,-0.0300197,0.0879646,0.928,0.688,10.9140005,0.9825222281772112,0.9238855686942711
1669243051.0007,0.007854,-0.0239983,0.0884882,0.794,0.798,10.6220007,0.9716474668653188,0.9481635139681501
1669243051.0106,0.0066323,-0.0257436,0.0878773,0.6580001,0.826,10.6560001,0.9996114567150167,0.9878609863531561
1669243051.0207,0.0098611,-0.0250455,0.0884882,1.0220001,0.7780001,10.7740002,0.9860177825417691,0.9288067735956793
1669243051.0307,0.0167552,-0.0175406,0.0879646,1.01,0.7180001,10.1460009,0.994951162629037,0.8851723668166775
1669243051.0407,0.0185878,-0.0191986,0.0886627,0.7320001,0.8800001,10.3620005,0.9813574884557895,0.9835960875537286
1669243051.0506,0.0163188,-0.0163188,0.0889245,0.8,0.692,10.8500004,0.9782495872426871,0.9396334703098709
1669243051.0606,0.0195477,-0.0139626,0.0909317,0.9440001,0.6,10.46,0.987182522263191,0.9445545603835476
1669243051.0707,0.0169297,-0.0132645,0.0889245,1.0220001,0.9620001,10.4940004,0.9763077609512985,0.922245139720532
1669243051.0807,0.0172788,-0.011781,0.0910189,0.864,0.714,10.1340008,0.9957273590654756,0.8743456865064478
1669243051.0906,0.0202458,-0.0171915,0.0916298,0.78,0.7960001,10.0860004,0.9599956189834598,0.9917979699590369
1669243051.1006,0.0162316,-0.0157952,0.0918043,0.8380001,0.846,10.3000002,0.9766963042362818,0.9471792762686607
1669243051.1107,0.0110828,-0.0150971,0.0917171,0.698,0.9760001,10.0500002,0.9735892931567074,0.9573496996887942
1669243051.1207,0.0132645,-0.0156207,0.0933751,0.844,0.816,10.3900003,0.9805804018858228,0.9465230849944111
1669243051.1306,0.016057,-0.0088139,0.0947714,0.9220001,0.9300001,10.3640003,0.9883481521181409,0.9727693908395377
1669243051.1408,0.0153589,-0.0069813,0.0946841,0.558,0.874,9.5880003,0.9883481521181409,0.8038085857605299
1669243051.1507,0.0185005,-0.0079412,0.097913,0.7960001,0.7820001,9.9880009,0.9673748259307945,0.9104342381147745
1669243051.1607,0.0167552,-0.0036652,0.094335,0.698,0.7960001,10.2040005,0.9572767061221046,0.9783468526310422
1669243051.1706,0.0148353,-0.006545,0.0966912,0.734,0.8420001,10.1400003,0.9852411410385665,0.9970473197094551
1669243051.1807,0.0076794,-0.0047997,0.0940732,0.8840001,0.862,10.1060009,0.9487318693198199,0.9776905137211379
1669243051.1907,0.0075049,-0.0010472,0.0954695,0.784,1.0500001,9.5680008,0.9887366954031243,0.9261821561343362
1669243051.2006,0.0059341,-0.0023562,0.0973021,0.7040001,0.95,9.5960007,0.9930088912708844,0.9750659618756408
1669243051.2107,0.0044506,-0.0002618,0.0957313,0.998,0.9860001,9.6680002,0.9770848475212651,0.9340561561540208
1669243051.2207,0.0090757,0.0012217,0.0957313,0.826,0.8980001,9.5400009,0.9751430212298766,0.9363527435940862
1669243051.2307,0.0089884,-0.0012217,0.095295,0.614,0.836,10.1080008,0.9976696304236282,0.9517723855329447
1669243051.2406,0.0109083,8.73e-05,0.0925024,0.786,0.84,10.0240002,0.9910670649794959,0.9849084536982663
1669243051.2507,0.0070686,0.0006981,0.0935496,0.664,1.044,9.4620008,0.9902899784095294,0.921261082464621
1669243051.2607,0.0010472,-0.0034034,0.0922406,0.9480001,0.918,10.0460005,0.9794152170976369,0.8782826373044055
1669243051.2707,0.0,-0.0020071,0.0948586,0.812,0.896,9.5440006,0.9992233584967974,0.8917338530561701
1669243051.2807,-0.0002618,-0.0071559,0.0925024,0.598,0.934,9.3180008,0.9864058807599884,0.9340561069421358
1669243051.2907,0.0,-0.0085521,0.0932006,0.802,0.876,10.0180006,0.9918437064826986,0.8612225171799227
